0.10782624488703953,0.16177028122300766,0.09379715642139762,0.13311699688701314,0.15999790191693247,0.036923158624291116,0.0775122919931496,0.12981041845988797,0.08934174618903384,0.009903803398246945
0.05548891422353902,0.014747189247357849,0.16211130972900165,0.019054109802986417,0.1943520578110638,0.01662062410699806,0.13457501803613015,0.12552850907416843,0.1017705861384534,0.17575168183030107
0.11514425701916307,0.15723690639131255,0.1145492565084241,0.11884558714431366,0.16030159465008692,0.07872088815334502,0.007273744185396894,0.15156306785691664,0.06508918135340684,0.03127551673763414
0.06643409359884286,0.1203277190801673,0.09518110644180437,0.05338133892234402,0.03724824334862489,0.17982099028384654,0.1679667825407665,0.057839154233925515,0.07338985175158752,0.1484107197980905
0.06314258465865855,0.006118807830663642,0.15442396794276633,0.13519025099998372,0.18188646993318877,0.06182316128106834,0.01610986431356175,0.07932694413385397,0.13729204565083164,0.16468590325542343
0.032873670713169684,0.15859646954054182,0.18663321231963287,0.1539061595463227,0.08038335596640947,0.03778730046302963,0.12213774919353516,0.037739817268650874,0.10085949621162825,0.0890827687770794
0.06806029174477987,0.031147609017752285,0.11547189506627764,0.07781578892717282,0.041372597228122386,0.12792132882726348,0.1781954042721097,0.08897785252736422,0.09808462703252757,0.17295260535663
0.10156780758624753,0.009053606549916052,0.026382691335368965,0.17447743450552716,0.11503904498625875,0.09848674376833426,0.1641892744669476,0.06570942269914332,0.191979774622138,0.05311419948011852
0.15025834617618697,0.11089246978237167,0.09438093828255037,0.0030858772460974583,0.19250497356717527,0.07684088068476778,0.1298048308155007,0.0626072027152434,0.0446017891787498,0.13502269155135663
0.1968103209368315,0.18450198301755164,0.11766073578690366,0.0892406651598553,0.04118107377165729,0.19387007583130206,0.07280822018083133,0.0579454849760735,0.011825855648690433,0.03415558469030325
0.14036060405883247,0.09909169458095554,0.11709518745481806,0.09678767187928856,0.10970713844185517,0.09382456517747166,0.09521678019155648,0.07257005800707401,0.05022799244279111,0.12511830776535698
0.057724089853545685,0.17710174245168012,0.09815843871586787,0.17659093581484916,0.08299735026289685,0.14624093908772776,0.04665693257922451,0.12974511686743098,0.05158648328266011,0.03319797108411702
0.03039601787347996,0.17628632477879175,0.07182969778977671,0.13568723313336203,0.13846032829327912,0.09525422743292843,0.11823861280088926,0.08917424099402596,0.10478736477523119,0.039885952128235556
0.05155041520839523,0.11836185448058134,0.12039742294886166,0.06284722399133962,0.19357270962717243,0.09353934255634919,0.09022431245926794,0.16023098307981623,0.028118788200655366,0.08115694744756101
0.12474375208984012,0.11564701668478897,0.1725625562572379,0.25707932031049463,0.05260295325439738,0.07401073290272282,0.0729336333807945,0.06390172318006047,0.01958374856103115,0.0469345633786322
0.13241166750836095,0.03743073388289684,0.15468351782752232,0.15746967460184547,0.014494307180767505,0.09315102620352358,0.08470615062302395,0.08606856746882927,0.12305090151444552,0.11653345318878447
0.15826637728647386,0.1571527661847819,0.08478259722703721,0.15361072867889733,0.06008219898088232,0.050701014996646095,0.06584525044555264,0.0967013965012073,0.06647591215701883,0.10638175754150254
0.0638306581898434,0.1401403695613425,0.09162433177169871,0.04397888734559749,0.00442836980178734,0.10189035509986916,0.17575617547162473,0.1161382904479779,0.0920773966636125,0.17013516564664627
0.007338650958944724,0.01479786855411885,0.09201187151630034,0.020533852695381972,0.18442835029565716,0.26873137468248665,0.18228684185102964,0.061145497429661036,0.11727335993179343,0.05145233208462606
0.056535513318886066,0.12858844388093602,0.18412050437799632,0.08739763351707816,0.07308871138457129,0.022298958685490505,0.1078474560942956,0.05415743758630592,0.12049482471357778,0.1654705164408624
0.12338689152305146,0.05773084257312676,0.13156509294681432,0.11846044662136668,0.16870195606306448,0.057858543073228366,0.024881448735330255,0.08630385357910585,0.1196690781380646,0.11144184674684729
0.02206422611086671,0.15087188559108458,0.1080556604018862,0.1523150493407915,0.029752182271724357,0.14452600310353253,0.13180230634822876,0.13380649796572805,0.001916110673932553,0.12489007819222478
0.11731985615633232,0.1581088944368867,0.09110960973459378,0.1453063254745698,0.0572646502034207,0.05704311629298424,0.12752279169472633,0.15878693150434964,0.01698556088889559,0.07055226361324093
